received,dev_id,dev_eui,gtw_id,counter,frequency,data_rate,coding_rate,rssi,snr,battery
2019-04-07T06:46:37.212000212Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,675,868.3,SF8BW125,4/5,-102,-4.25,4.09
2019-04-07T06:49:17.983783Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,560,867.7,SF7BW125,4/5,-101,8.2,4.11
2019-04-07T06:50:54.906609Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,258,867.9,SF7BW125,4/5,-117,-1.8,4.104
2019-04-07T06:53:43.764276Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,680,867.9,SF7BW125,4/5,-85,9.2,4.1240000000000006
2019-04-07T06:53:43.76089476Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,680,867.9,SF7BW125,4/5,-106,-8.25,4.1240000000000006
2019-04-07T06:56:43.379084Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,676,868.5,SF7BW125,4/5,-90,6.5,4.094
2019-04-07T06:59:24.555649Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,561,868.5,SF8BW125,4/5,-100,7.2,4.11
2019-04-07T06:59:32.302404302Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2379,867.7,SF7BW125,4/5,-33,10.25,
2019-04-07T06:59:32.313624Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2379,867.7,SF7BW125,4/5,-85,9.5,
2019-04-07T07:01:02.922038Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,259,867.3,SF10BW125,4/5,-117,-2.5,4.104
2019-04-07T07:03:50.05515Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,681,867.1,SF9BW125,4/5,-91,12.5,4.1240000000000006
2019-04-07T07:04:52.623042Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,695,867.7,SF7BW125,4/5,-117,-7.8,4.14
2019-04-07T07:06:51.100723Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,677,867.9,SF11BW125,4/5,-89,7.5,4.094
2019-04-07T07:06:50.079642079Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,677,867.9,SF11BW125,4/5,-107,-3.5,4.094
2019-04-07T07:09:30.066756Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,562,867.3,SF7BW125,4/5,-98,8.8,4.11
2019-04-07T07:11:10.451716Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,260,867.5,SF7BW125,4/5,-115,-1.2,4.104
2019-04-07T07:13:57.448696Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,682,867.3,SF7BW125,4/5,-83,8.5,4.1240000000000006
2019-04-07T07:14:58.9974Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,696,867.1,SF7BW125,4/5,-120,-7.8,4.14
2019-04-07T07:16:57.245851Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,678,867.9,SF7BW125,4/5,-91,9.5,4.094
2019-04-07T07:16:57.241538241Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,678,867.9,SF7BW125,4/5,-107,-5,4.094
2019-04-07T07:19:35.543299Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,563,868.3,SF9BW125,4/5,-101,7.5,4.11
2019-04-07T07:19:42.682505682Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2380,867.5,SF7BW125,4/5,-31,7.75,
2019-04-07T07:19:42.692993Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2380,867.5,SF7BW125,4/5,-87,7.5,
2019-04-07T07:21:18.262349Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,261,867.3,SF8BW125,4/5,-118,-3.8,4.104
2019-04-07T07:24:03.499941Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,683,867.3,SF8BW125,4/5,-84,12.8,4.1240000000000006
2019-04-07T07:25:05.675958Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,697,867.1,SF8BW125,4/5,-118,-6.5,4.14
2019-04-07T07:27:04.650404Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,679,867.1,SF8BW125,4/5,-93,10.8,4.09
2019-04-07T07:27:04.646827646Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,679,867.1,SF8BW125,4/5,-106,-4,4.09
2019-04-07T07:29:41.962923Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,564,867.7,SF7BW125,4/5,-100,8.8,4.11
2019-04-07T07:31:25.691892Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,262,867.9,SF7BW125,4/5,-119,-2.8,4.104
2019-04-07T07:34:09.751704Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,684,867.9,SF7BW125,4/5,-84,9,4.1240000000000006
2019-04-07T07:35:11.618543Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,698,867.9,SF7BW125,4/5,-120,-7,4.14
2019-04-07T07:37:11.474157Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,680,867.5,SF7BW125,4/5,-90,6.5,4.09
2019-04-07T07:39:47.24875Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,565,867.9,SF8BW125,4/5,-100,11,4.11
2019-04-07T07:39:53.138688138Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2381,868.3,SF7BW125,4/5,-29,8.75,
2019-04-07T07:39:54.14042Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2381,868.3,SF7BW125,4/5,-87,8.8,
2019-04-07T07:41:33.45334Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,263,867.9,SF9BW125,4/5,-120,-2.2,4.104
2019-04-07T07:44:17.359495Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,685,867.7,SF10BW125,4/5,-81,10.5,4.1240000000000006
2019-04-07T07:44:17.35093935Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,685,867.7,SF10BW125,4/5,-107,-9.25,4.1240000000000006
2019-04-07T07:45:18.012103Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,699,867.5,SF9BW125,4/5,-119,-9.5,4.14
2019-04-07T07:47:18.74026174Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,681,868.1,SF9BW125,4/5,-106,-5,4.09
2019-04-07T07:47:18.743896Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,681,868.1,SF9BW125,4/5,-97,10.8,4.09
2019-04-07T07:51:41.344244Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,264,867.7,SF7BW125,4/5,-119,-3.5,4.104
2019-04-07T07:54:24.432012432Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,686,868.1,SF7BW125,4/5,-107,-7.5,4.1240000000000006
2019-04-07T07:54:24.434161Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,686,868.1,SF7BW125,4/5,-87,9.2,4.1240000000000006
2019-04-07T07:57:24.814677814Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,682,868.3,SF7BW125,4/5,-103,-4.75,4.094
2019-04-07T07:57:24.817464Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,682,868.3,SF7BW125,4/5,-91,9.2,4.094
2019-04-07T08:00:00.255411Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,567,867.9,SF7BW125,4/5,-100,9,4.11
2019-04-07T08:00:09.417446417Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2382,867.5,SF7BW125,4/5,-30,7.5,
2019-04-07T08:00:09.420717Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2382,867.5,SF7BW125,4/5,-89,7.8,
2019-04-07T08:01:48.998434Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,265,867.5,SF8BW125,4/5,-106,-7.2,4.104
2019-04-07T08:04:31.686705Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,687,867.9,SF8BW125,4/5,-84,10.8,4.1240000000000006
2019-04-07T08:04:31.681166681Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,687,867.9,SF8BW125,4/5,-108,-9.25,4.1240000000000006
2019-04-07T08:05:31.323884Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,701,868.1,SF8BW125,4/5,-118,-9,4.14
2019-04-07T08:07:31.222864222Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,683,867.9,SF8BW125,4/5,-106,-4.5,4.09
2019-04-07T08:07:31.233622Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,683,867.9,SF8BW125,4/5,-91,10.8,4.09
2019-04-07T08:10:07.148807Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,568,868.5,SF8BW125,4/5,-101,1.5,4.11
2019-04-07T08:11:57.048069Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,266,867.9,SF7BW125,4/5,-117,-1.8,4.104
2019-04-07T08:14:38.779279Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,688,868.1,SF7BW125,4/5,-87,9.2,4.1240000000000006
2019-04-07T08:14:38.775327775Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,688,868.1,SF7BW125,4/5,-107,-7.75,4.1240000000000006
2019-04-07T08:17:38.592197Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,684,868.5,SF7BW125,4/5,-91,6.8,4.09
2019-04-07T08:20:12.228576Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,569,868.3,SF7BW125,4/5,-100,9,4.11
2019-04-07T08:20:20.153254153Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2383,868.1,SF7BW125,4/5,-31,10.25,
2019-04-07T08:20:21.159059Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2383,868.1,SF7BW125,4/5,-88,10,
2019-04-07T08:22:05.322623Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,267,868.3,SF11BW125,4/5,-117,-7.8,4.11
2019-04-07T08:24:45.233056Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,689,867.7,SF9BW125,4/5,-82,11.5,4.1240000000000006
2019-04-07T08:24:45.22005822Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,689,867.7,SF9BW125,4/5,-105,-10.5,4.1240000000000006
2019-04-07T08:25:44.505986Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,703,867.9,SF10BW125,4/5,-120,-8,4.14
2019-04-07T08:27:45.924704Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,685,867.3,SF10BW125,4/5,-88,9,4.09
2019-04-07T08:27:45.909667909Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,685,867.3,SF10BW125,4/5,-104,-3,4.09
2019-04-07T08:30:18.691933Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,570,868.1,SF9BW125,4/5,-103,12,4.11
2019-04-07T08:34:51.133327Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,690,867.5,SF7BW125,4/5,-84,7.5,4.1240000000000006
2019-04-07T08:37:52.803841Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,686,867.7,SF7BW125,4/5,-91,8.8,4.09
2019-04-07T08:37:52.801357801Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,686,867.7,SF7BW125,4/5,-105,-4.25,4.09
2019-04-07T08:40:24.860304Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,571,867.7,SF7BW125,4/5,-99,10,4.11
2019-04-07T08:41:06.463304Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2384,867.5,SF7BW125,4/5,-85,7,
2019-04-07T08:41:06.453935453Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2384,867.5,SF7BW125,4/5,-31,7.5,
2019-04-07T08:44:58.584085584Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,691,867.9,SF8BW125,4/5,-107,-9,4.1240000000000006
2019-04-07T08:44:58.594806Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,691,867.9,SF8BW125,4/5,-85,12,4.1240000000000006
2019-04-07T08:45:56.402479Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,705,867.3,SF8BW125,4/5,-118,-8,4.14
2019-04-07T08:47:59.873567Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,687,867.7,SF8BW125,4/5,-91,11,4.09
2019-04-07T08:47:59.87080787Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,687,867.7,SF8BW125,4/5,-106,-3,4.09
2019-04-07T08:50:31.143614Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,572,867.7,SF8BW125,4/5,-100,10.2,4.11
2019-04-07T08:52:26.992025Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,270,868.1,SF7BW125,4/5,-118,-0.5,4.104
2019-04-07T08:55:04.851956Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,692,867.9,SF7BW125,4/5,-84,9,4.1240000000000006
2019-04-07T08:58:05.767831Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,688,867.5,SF7BW125,4/5,-91,7,4.09
2019-04-07T08:58:05.756752756Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,688,867.5,SF7BW125,4/5,-105,-4.25,4.09
2019-04-07T09:00:37.495541Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,573,867.1,SF7BW125,4/5,-102,9.5,4.11
2019-04-07T09:01:15.459225Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2385,868.1,SF7BW125,4/5,-85,9,
2019-04-07T09:01:15.456588456Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2385,868.1,SF7BW125,4/5,-31,9.5,
2019-04-07T09:05:11.151309Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,693,867.9,SF7BW125,4/5,-83,9,4.1240000000000006
2019-04-07T09:08:12.158179158Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,689,867.1,SF9BW125,4/5,-107,-3.25,4.09
2019-04-07T09:08:13.169201Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,689,867.1,SF9BW125,4/5,-91,9.2,4.09
2019-04-07T09:10:43.088277Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,574,868.1,SF10BW125,4/5,-99,11,4.11
2019-04-07T09:15:17.299798Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,694,867.7,SF8BW125,4/5,-81,10.5,4.1240000000000006
2019-04-07T09:15:17.295297295Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,694,867.7,SF8BW125,4/5,-107,-8.25,4.1240000000000006
2019-04-07T09:16:15.22009Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,708,867.7,SF7BW125,4/5,-119,-7.8,4.14
2019-04-07T09:18:20.144421Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,690,868.1,SF7BW125,4/5,-93,9.2,4.09
2019-04-07T09:18:19.142445142Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,690,868.1,SF7BW125,4/5,-106,-4.75,4.09
2019-04-07T09:20:48.01929Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,575,867.1,SF7BW125,4/5,-101,10.2,4.11
2019-04-07T09:21:46.377475Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2386,868.5,SF7BW125,4/5,-88,7.8,
2019-04-07T09:21:46.367756367Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2386,868.5,SF7BW125,4/5,-29,7.75,
2019-04-07T09:25:24.645277Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,695,867.7,SF7BW125,4/5,-84,9.8,4.1240000000000006
2019-04-07T09:28:27.160301Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,691,868.1,SF8BW125,4/5,-93,10.5,4.094
2019-04-07T09:28:26.156984156Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,691,868.1,SF8BW125,4/5,-104,-4.75,4.094
2019-04-07T09:30:54.413916Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,576,867.3,SF8BW125,4/5,-99,10.2,4.11
2019-04-07T09:35:31.873017Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,696,867.3,SF9BW125,4/5,-85,11.2,4.1240000000000006
2019-04-07T09:38:33.049325Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,692,867.1,SF7BW125,4/5,-93,9.5,4.09
2019-04-07T09:38:34.243857243Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,692,867.1,SF7BW125,4/5,-106,-4,4.09
2019-04-07T09:40:59.788333Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,577,868.5,SF7BW125,4/5,-101,7,4.11
2019-04-07T09:41:55.704182Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2387,867.1,SF7BW125,4/5,-85,10.2,
2019-04-07T09:41:56.695116695Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2387,867.1,SF7BW125,4/5,-31,10.75,
2019-04-07T09:43:04.525889Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,275,867.7,SF10BW125,4/5,-116,-3.2,4.11
2019-04-07T09:45:38.298914Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,697,867.3,SF7BW125,4/5,-84,9.5,4.1240000000000006
2019-04-07T09:46:34.081154Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,711,867.9,SF11BW125,4/5,-120,-9.8,4.14
2019-04-07T09:48:40.384169Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,693,868.1,SF7BW125,4/5,-91,9.8,4.09
2019-04-07T09:48:41.383068383Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,693,868.1,SF7BW125,4/5,-105,-4.5,4.09
2019-04-07T09:51:06.357108Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,578,867.5,SF9BW125,4/5,-102,7.2,4.11
2019-04-07T09:53:12.495045Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,276,867.5,SF7BW125,4/5,-111,-1.8,4.11
2019-04-07T09:55:45.999099Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,698,868.1,SF8BW125,4/5,-87,12,4.1240000000000006
2019-04-07T09:55:45.996083996Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,698,868.1,SF8BW125,4/5,-107,-6.25,4.1240000000000006
2019-04-07T09:58:48.487760487Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,694,868.1,SF8BW125,4/5,-107,-5,4.09
2019-04-07T09:58:48.499704Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,694,868.1,SF8BW125,4/5,-93,11.2,4.09
2019-04-07T10:01:13.382071Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,579,868.5,SF7BW125,4/5,-101,7,4.11
2019-04-07T10:02:10.256179Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2388,867.7,SF7BW125,4/5,-87,10.5,
2019-04-07T10:02:10.251523251Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2388,867.7,SF7BW125,4/5,-33,10.5,
2019-04-07T10:05:52.692343Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,699,868.1,SF7BW125,4/5,-85,9,4.13
2019-04-07T10:06:47.041726Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,713,867.7,SF8BW125,4/5,-119,-8.8,4.14
2019-04-07T10:08:55.083462Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,695,867.5,SF7BW125,4/5,-90,4,4.09
2019-04-07T10:08:55.072948072Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,695,867.5,SF7BW125,4/5,-105,-5.25,4.09
2019-04-07T10:11:19.727079Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,580,868.3,SF8BW125,4/5,-100,12,4.11
2019-04-07T10:15:59.473733Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,700,867.1,SF10BW125,4/5,-84,9.2,4.13
2019-04-07T10:19:02.299494Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,696,867.9,SF9BW125,4/5,-93,12.5,4.094
2019-04-07T10:19:02.29098529Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,696,867.9,SF9BW125,4/5,-108,-4.5,4.094
2019-04-07T10:21:24.820262Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,581,867.3,SF7BW125,4/5,-101,10,4.11
2019-04-07T10:22:24.066158Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2389,868.1,SF7BW125,4/5,-89,10.5,
2019-04-07T10:22:24.055636055Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2389,868.1,SF7BW125,4/5,-29,9,
2019-04-07T10:23:36.643466Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,279,867.9,SF9BW125,4/5,-119,-5.5,4.11
2019-04-07T10:26:05.66335Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,701,867.7,SF7BW125,4/5,-85,10.2,4.13
2019-04-07T10:26:59.817284Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,715,867.7,SF9BW125,4/5,-119,-9.8,4.14
2019-04-07T10:29:08.905492Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,697,868.3,SF7BW125,4/5,-94,8,4.094
2019-04-07T10:31:31.713672Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,582,868.1,SF11BW125,4/5,-102,10.8,4.11
2019-04-07T10:36:11.967017Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,702,867.1,SF8BW125,4/5,-89,12,4.13
2019-04-07T10:39:15.745845Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,698,868.3,SF8BW125,4/5,-91,10.2,4.094
2019-04-07T10:39:15.737514737Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,698,868.3,SF8BW125,4/5,-103,-5,4.094
2019-04-07T10:41:37.26204Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,583,868.3,SF7BW125,4/5,-100,10.2,4.11
2019-04-07T10:42:50.61821Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2390,867.7,SF7BW125,4/5,-89,11,
2019-04-07T10:42:50.612781612Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2390,867.7,SF7BW125,4/5,-31,11.25,
2019-04-07T10:43:52.746398Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,281,867.5,SF8BW125,4/5,-113,-3.5,4.11
2019-04-07T10:46:19.797832Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,703,867.9,SF7BW125,4/5,-84,9.8,4.13
2019-04-07T10:47:12.600909Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,717,867.1,SF8BW125,4/5,-118,-7.8,4.14
2019-04-07T10:49:22.368646368Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,699,868.3,SF7BW125,4/5,-105,-7.5,4.094
2019-04-07T10:49:22.376496Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,699,868.3,SF7BW125,4/5,-93,8.8,4.094
2019-04-07T10:51:43.52295Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,584,867.7,SF8BW125,4/5,-99,10.8,4.11
2019-04-07T10:54:00.706434Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,282,867.1,SF7BW125,4/5,-119,-5.5,4.11
2019-04-07T10:56:26.477786Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,704,868.3,SF9BW125,4/5,-84,11.5,4.13
2019-04-07T10:59:29.303979Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,700,868.1,SF10BW125,4/5,-90,7,4.094
2019-04-07T10:59:29.294549294Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,700,868.1,SF10BW125,4/5,-105,-4.5,4.094
2019-04-07T11:01:49.688942Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,585,868.3,SF7BW125,4/5,-101,8.5,4.11
2019-04-07T11:03:18.956727956Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2391,867.3,SF7BW125,4/5,-30,9.5,
2019-04-07T11:03:18.964514Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2391,867.3,SF7BW125,4/5,-87,10,
2019-04-07T11:04:09.599229Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,283,867.3,SF12BW125,4/5,-119,-4.5,4.11
2019-04-07T11:06:33.201154Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,705,868.1,SF7BW125,4/5,-84,6.5,4.13
2019-04-07T11:06:33.194827194Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,705,868.1,SF7BW125,4/5,-105,-4.25,4.13
2019-04-07T11:07:25.306525Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,719,868.3,SF10BW125,4/5,-120,-7,4.14
2019-04-07T11:09:35.528752528Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,701,867.3,SF7BW125,4/5,-103,-3.5,4.094
2019-04-07T11:09:35.539269Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,701,867.3,SF7BW125,4/5,-90,8.5,4.094
2019-04-07T11:11:55.917638Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,586,867.9,SF9BW125,4/5,-101,12,4.11
2019-04-07T11:14:17.125526Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,284,868.3,SF7BW125,4/5,-118,-7.5,4.11
2019-04-07T11:16:40.402257402Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,706,868.1,SF8BW125,4/5,-106,-7,4.13
2019-04-07T11:16:40.412689Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,706,868.1,SF8BW125,4/5,-87,11.8,4.13
2019-04-07T11:19:42.128787Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,702,868.1,SF8BW125,4/5,-95,10.5,4.094
2019-04-07T11:19:41.121638121Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,702,868.1,SF8BW125,4/5,-104,-5,4.094
2019-04-07T11:22:01.915949Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,587,868.5,SF7BW125,4/5,-101,4.2,4.11
2019-04-07T11:23:56.86887Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,2392,867.1,SF7BW125,4/5,-89,9.8,
2019-04-07T11:23:56.864341864Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,2392,867.1,SF7BW125,4/5,-31,9.25,
2019-04-07T11:24:25.040117Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,285,867.7,SF8BW125,4/5,-118,-2.2,4.11
2019-04-07T11:26:47.286387Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,707,867.7,SF7BW125,4/5,-84,9,4.13
2019-04-07T11:29:48.564646Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,703,867.7,SF7BW125,4/5,-90,9,4.094
2019-04-07T11:29:48.556066556Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,703,867.7,SF7BW125,4/5,-103,-2.75,4.094
2019-04-07T11:32:08.101638Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,588,867.5,SF8BW125,4/5,-100,7.2,4.11
2019-04-07T11:34:32.906937Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,286,867.9,SF7BW125,4/5,-119,-4.2,4.11
2019-04-07T11:36:55.368291Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,708,867.1,SF11BW125,4/5,-91,12.2,4.13
2019-04-07T11:36:55.351510351Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,708,867.1,SF11BW125,4/5,-107,-12.5,4.13
2019-04-07T11:37:43.674024Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,722,868.1,SF7BW125,4/5,-121,-8.8,4.14
